strategy,source_path,instrument,trading_date,entry_ts,exit_ts,entry_time,exit_time,direction,outcome,r_multiple,pnl_R,points,gross_pnl,net_pnl,win_loss,holding_time,mae,mfe,mae_r,mfe_r,risk_points,stop,target,fees_slippage_assumption,session_day,news_blackout,date,window_days,drawdown_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-14,20,3.3462500000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-15,20,3.3462500000000013
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-16,20,3.3462500000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-17,20,3.3462500000000013
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-21,20,3.3462500000000013
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-22,20,3.3462500000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-23,20,3.905000000000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-24,20,3.905000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-25,20,3.905000000000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-28,20,3.905000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-29,20,3.905000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-30,20,3.905000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-01,20,3.905000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-02,20,3.905000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-05,20,3.905000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-06,20,3.905000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-07,20,3.905000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-08,20,3.905000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-09,20,3.54375
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-12,20,3.54375
,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-13,20,3.54375
