V0_NAIVE_2SIG_FADE,V1_BAND_RECLAIM_CLOSE,V2_BAND_RECLAIM_2SIG_RETEST,V3_BAND_RECLAIM_EXT_MID,V4_RECLAIM_CANDLE_BREAK,V5_TWO_BAR_RETURN,vwap_extension_event_id
"{""triggered"": true, ""entry_price"": 4075.6, ""risk_distance"": 5.400000000000091, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4077.1, ""risk_distance"": 3.900000000000091, ""outcome"": ""3R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4074.9918467159023, ""risk_distance"": 6.008153284097716, ""outcome"": ""1R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4077.25, ""risk_distance"": 3.75, ""outcome"": ""3R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4076.2, ""risk_distance"": 4.800000000000182, ""outcome"": ""2R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4076.2, ""risk_distance"": 4.800000000000182, ""outcome"": ""2R_HIT"", ""vwap_hit"": false}",GC|2025-10-08|VWAP2S|above|1759940400
"{""triggered"": true, ""entry_price"": 4069.6, ""risk_distance"": 3.900000000000091, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4072.9, ""risk_distance"": 0.599999999999909, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4069.3502893490054, ""risk_distance"": 4.149710650994621, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4067.35, ""risk_distance"": 6.150000000000091, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4066.8, ""risk_distance"": 6.699999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4066.8, ""risk_distance"": 6.699999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2025-10-09|VWAP2S|above|1760014200
"{""triggered"": true, ""entry_price"": 4049.1, ""risk_distance"": 12.699999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4045.0, ""risk_distance"": 8.599999999999909, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4044.3, ""risk_distance"": 7.900000000000091, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2025-10-09|VWAP2S|below|1760017200
"{""triggered"": true, ""entry_price"": 4008.9, ""risk_distance"": 3.0, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4009.3, ""risk_distance"": 2.599999999999909, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4008.750673041992, ""risk_distance"": 3.1493269580082597, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4008.05, ""risk_distance"": 3.849999999999909, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3997.7, ""risk_distance"": 14.200000000000273, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4009.8, ""risk_distance"": 2.099999999999909, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2025-10-10|VWAP2S|above|1760102400
"{""triggered"": true, ""entry_price"": 3990.8, ""risk_distance"": 4.100000000000364, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 3997.6, ""risk_distance"": 10.900000000000091, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4000.9, ""risk_distance"": 14.200000000000273, ""outcome"": ""2R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4002.5, ""risk_distance"": 15.800000000000182, ""outcome"": ""2R_HIT"", ""vwap_hit"": true}",GC|2025-10-10|VWAP2S|below|1760104800
"{""triggered"": true, ""entry_price"": 4027.2, ""risk_distance"": 2.700000000000273, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4024.0, ""risk_distance"": 5.900000000000091, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4020.4726636832806, ""risk_distance"": 9.427336316719447, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4020.3500000000004, ""risk_distance"": 9.549999999999727, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4017.9, ""risk_distance"": 12.0, ""outcome"": ""2R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4024.0, ""risk_distance"": 5.900000000000091, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2025-10-10|VWAP2S|above|1760108700
"{""triggered"": true, ""entry_price"": 4031.3, ""risk_distance"": 7.299999999999727, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4027.7, ""risk_distance"": 10.900000000000091, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4027.18979358325, ""risk_distance"": 11.410206416750043, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4028.8, ""risk_distance"": 9.799999999999727, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4024.0, ""risk_distance"": 14.599999999999909, ""outcome"": ""2R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4017.9, ""risk_distance"": 20.699999999999818, ""outcome"": ""1R_HIT"", ""vwap_hit"": true}",GC|2025-10-10|VWAP2S|above|1760109600
"{""triggered"": true, ""entry_price"": 4095.5, ""risk_distance"": 0.8000000000001819, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4097.1, ""risk_distance"": 2.4000000000005457, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4096.131654693, ""risk_distance"": 1.4316546930003824, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4096.5, ""risk_distance"": 1.800000000000182, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4099.3, ""risk_distance"": 4.600000000000364, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4099.3, ""risk_distance"": 4.600000000000364, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}",GC|2025-10-13|VWAP2S|below|1760359500
"{""triggered"": true, ""entry_price"": 4106.4, ""risk_distance"": 3.300000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4107.0, ""risk_distance"": 2.699999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4105.084271296033, ""risk_distance"": 4.615728703966852, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4105.6, ""risk_distance"": 4.099999999999454, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4105.6, ""risk_distance"": 4.099999999999454, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4107.7, ""risk_distance"": 2.0, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": true}",GC|2025-10-13|VWAP2S|above|1760360700
"{""triggered"": true, ""entry_price"": 4110.4, ""risk_distance"": 1.9000000000005457, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4110.5, ""risk_distance"": 1.800000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4108.779547302995, ""risk_distance"": 3.5204526970055667, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4107.75, ""risk_distance"": 4.550000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4108.9, ""risk_distance"": 3.4000000000005457, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4107.7, ""risk_distance"": 4.600000000000364, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}",GC|2025-10-13|VWAP2S|above|1760361600
"{""triggered"": true, ""entry_price"": 4115.6, ""risk_distance"": 0.1999999999998181, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4113.8, ""risk_distance"": 2.0, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4114.067849282083, ""risk_distance"": 1.7321507179167384, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4112.950000000001, ""risk_distance"": 2.8499999999994543, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4111.8, ""risk_distance"": 4.0, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2025-10-13|VWAP2S|above|1760363400
"{""triggered"": true, ""entry_price"": 4127.6, ""risk_distance"": 9.599999999999454, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4129.3, ""risk_distance"": 7.899999999999636, ""outcome"": ""1R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4126.848831516393, ""risk_distance"": 10.35116848360667, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4130.9, ""risk_distance"": 6.300000000000182, ""outcome"": ""1R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4126.6, ""risk_distance"": 10.599999999999454, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4132.8, ""risk_distance"": 4.399999999999636, ""outcome"": ""2R_HIT"", ""vwap_hit"": false}",GC|2025-10-13|VWAP2S|above|1760371200
"{""triggered"": true, ""entry_price"": 4142.5, ""risk_distance"": 2.5, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4140.1, ""risk_distance"": 4.899999999999636, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4140.477778584503, ""risk_distance"": 4.52222141549737, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4140.05, ""risk_distance"": 4.949999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4133.1, ""risk_distance"": 11.899999999999636, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4133.1, ""risk_distance"": 11.899999999999636, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}",GC|2025-10-14|VWAP2S|above|1760449200
"{""triggered"": true, ""entry_price"": 4146.7, ""risk_distance"": 6.800000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4146.5, ""risk_distance"": 7.0, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4146.205323105736, ""risk_distance"": 7.29467689426383, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4145.1, ""risk_distance"": 8.399999999999636, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4144.8, ""risk_distance"": 8.699999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4145.6, ""risk_distance"": 7.899999999999636, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}",GC|2025-10-14|VWAP2S|above|1760450700
"{""triggered"": true, ""entry_price"": 4157.3, ""risk_distance"": 0.5, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4154.7, ""risk_distance"": 3.100000000000364, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4155.538498777196, ""risk_distance"": 2.261501222804327, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4153.6, ""risk_distance"": 4.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4153.2, ""risk_distance"": 4.600000000000364, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4154.4, ""risk_distance"": 3.4000000000005457, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}",GC|2025-10-14|VWAP2S|above|1760454600
"{""triggered"": true, ""entry_price"": 4204.9, ""risk_distance"": 4.5, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4203.2, ""risk_distance"": 6.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4204.080431854731, ""risk_distance"": 5.319568145268931, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4203.45, ""risk_distance"": 5.949999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4206.3, ""risk_distance"": 3.0999999999994543, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2025-10-15|VWAP2S|above|1760532600
"{""triggered"": true, ""entry_price"": 4211.5, ""risk_distance"": 3.0, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4210.6, ""risk_distance"": 3.899999999999636, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4208.810167536243, ""risk_distance"": 5.689832463756829, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4209.0, ""risk_distance"": 5.5, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4206.3, ""risk_distance"": 8.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4206.3, ""risk_distance"": 8.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}",GC|2025-10-15|VWAP2S|above|1760533800
"{""triggered"": true, ""entry_price"": 4217.1, ""risk_distance"": 10.599999999999454, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4225.5, ""risk_distance"": 2.199999999999818, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4216.083818081576, ""risk_distance"": 11.616181918423536, ""outcome"": ""1R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4217.6, ""risk_distance"": 10.099999999999454, ""outcome"": ""2R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4218.4, ""risk_distance"": 9.300000000000182, ""outcome"": ""2R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4218.4, ""risk_distance"": 9.300000000000182, ""outcome"": ""2R_HIT"", ""vwap_hit"": true}",GC|2025-10-15|VWAP2S|above|1760536800
"{""triggered"": true, ""entry_price"": 4260.8, ""risk_distance"": 8.5, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4266.3, ""risk_distance"": 3.0, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4260.517004385271, ""risk_distance"": 8.782995614728861, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4262.6, ""risk_distance"": 6.699999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4262.7, ""risk_distance"": 6.600000000000364, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}",GC|2025-10-16|VWAP2S|above|1760620200
"{""triggered"": true, ""entry_price"": 4281.6, ""risk_distance"": 0.3999999999996362, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4278.5, ""risk_distance"": 3.5, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4279.205183025327, ""risk_distance"": 2.7948169746732674, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4278.5, ""risk_distance"": 3.5, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4275.5, ""risk_distance"": 6.5, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4275.5, ""risk_distance"": 6.5, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}",GC|2025-10-16|VWAP2S|above|1760623800
"{""triggered"": true, ""entry_price"": 4299.7, ""risk_distance"": 8.5, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4292.5, ""risk_distance"": 15.699999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4299.307407773934, ""risk_distance"": 8.892592226065972, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4300.35, ""risk_distance"": 7.849999999999454, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4279.8, ""risk_distance"": 28.399999999999636, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4279.8, ""risk_distance"": 28.399999999999636, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}",GC|2025-10-16|VWAP2S|above|1760631300
"{""triggered"": true, ""entry_price"": 4330.5, ""risk_distance"": 1.800000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4328.1, ""risk_distance"": 4.199999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4330.197211404556, ""risk_distance"": 2.1027885954445082, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4328.55, ""risk_distance"": 3.75, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4314.4, ""risk_distance"": 17.900000000000546, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4327.0, ""risk_distance"": 5.300000000000182, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}",GC|2025-10-17|VWAP2S|above|1760705100
"{""triggered"": true, ""entry_price"": 4250.0, ""risk_distance"": 15.0, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4249.5, ""risk_distance"": 14.5, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4260.679855605828, ""risk_distance"": 25.67985560582838, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4261.15, ""risk_distance"": 26.149999999999636, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4272.8, ""risk_distance"": 37.80000000000018, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4261.9, ""risk_distance"": 26.899999999999636, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}",GC|2025-10-17|VWAP2S|below|1760709600
"{""triggered"": true, ""entry_price"": 4229.2, ""risk_distance"": 3.199999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4248.4, ""risk_distance"": 22.399999999999636, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4233.520219988657, ""risk_distance"": 7.520219988657118, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4245.5, ""risk_distance"": 19.5, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4272.8, ""risk_distance"": 46.80000000000018, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4261.9, ""risk_distance"": 35.899999999999636, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}",GC|2025-10-17|VWAP2S|below|1760710200
